lemma_id,headword_gr,headword_normalized,headword_en,parent_lemma,relationship,category,notes
L1043,ἄσφαλτον,ασφαλτον,,,,mineral,
L1044,ἀφρόνιτρον καὶ νίτρου ἀφρός,αφρονιτρον και νιτρου αφρος,,,,mineral,
L1045,διαφανές,διαφανες,,,,mineral,
L1046,ἰὸς ξυστός,ιος ξυστος,,L620,subtype,mineral,
L1047,ἰοῦ σκώληκος σκευασία,ιου σκωληκος σκευασια,,,,mineral,
L1048,καδμία,καδμια,,,,mineral,
L1049,κύανος,κυανος,,,,mineral,
L1050,λεπὶς χαλκοῦ καὶ σιδήρου.,λεπις χαλκου και σιδηρου.,,,,mineral,
L1051,λίτρον,λιτρον,,,,mineral,
L1052,μέλαν ᾧ γράφομεν,μελαν ῳ γραφομεν,,,,mineral,
L1053,μίξυ καὶ σῶρι καὶ χαλκῖτις,μιξυ και σωρι και χαλκιτις,,,,mineral,
L1054,μολίβδαινα,μολιβδαινα,,,,mineral,
L1055,ῥοιδαρίου σκευασία,ροιδαριου σκευασια,,,,mineral,
L1056,σάνδυξ καὶ συρικοῦν,σανδυξ και συρικουν,,,,mineral,
L1057,σκωρία πᾶσα,σκωρια πασα,,L642,subtype,mineral,
L1058,στυπτηρία πᾶσα,στυπτηρια πασα,,L644,subtype,mineral,
L1059,ἡ ἀπὸ τῶν ζῴων ὠφέλεια,η απο των ζῳων ωφελεια,,,,animal,
L1060,ἐκ τῶν Ῥούφου,εκ των ρουφου,,,,animal,split from workbook list: γάλα; ἐκ τῶν Ῥούφου καὶ Γαληνοῦ; category inherited from bundle source
L1061,Γαληνοῦ,γαληνου,,,,animal,split from workbook list: γάλα; ἐκ τῶν Ῥούφου καὶ Γαληνοῦ; category inherited from bundle source
L1062,διαφοραί,διαφοραι,,,,animal,"split from workbook list: γάλα, διαφοραί; category inherited from bundle source"
L1063,διαφοραὶ ἀπὸ τῆς ἕξεως τῶν ζῴων,διαφοραι απο της εξεως των ζῳων,,L1062,subtype,animal,"split from workbook list: γάλα, διαφοραὶ ἀπὸ τῆς ἕξεως τῶν ζῴων; category inherited from bundle source"
L1064,διαφοραὶ ἀπὸ τῶν ὡρῶν τοῦ ἔτους,διαφοραι απο των ωρων του ετους,,L1062,subtype,animal,"split from workbook list: γάλα, διαφοραὶ ἀπὸ τῶν ὡρῶν τοῦ ἔτους; category inherited from bundle source"
L1065,διαφοραὶ ἀπὸ τῆς νομῆς,διαφοραι απο της νομης,,L1062,subtype,animal,"split from workbook list: γάλα, διαφοραὶ ἀπὸ τῆς νομῆς; category inherited from bundle source"
L1066,διαφοραὶ ἡλικίας,διαφοραι ηλικιας,,L1062,subtype,animal,"split from workbook list: γάλα, διαφοραὶ ἡλικίας; category inherited from bundle source"
L1067,τίσι ἁρμόδιον,τισι αρμοδιον,,,,animal,"split from workbook list: γάλα, τίσι ἁρμόδιον; category inherited from bundle source"
L1068,τρόπον,τροπον,,,,animal,"split from workbook list: γάλα, τρόπον καὶ καιρός χρήσεως καὶ μέτρον; category inherited from bundle source"
L1069,καιρός χρήσεως,καιρος χρησεως,,,,animal,"split from workbook list: γάλα, τρόπον καὶ καιρός χρήσεως καὶ μέτρον; category inherited from bundle source"
L1070,μέτρον,μετρον,,,,animal,"split from workbook list: γάλα, τρόπον καὶ καιρός χρήσεως καὶ μέτρον; category inherited from bundle source"
L1071,τίνας βλάπτει,τινας βλαπτει,,,,animal,"split from workbook list: γάλα, τίνας βλάπτει; category inherited from bundle source"
L1072,ὀρροῦ,ορρου,,,,animal,"split from workbook list: γάλα, ὀρροῦ; category inherited from bundle source"
L1073,συνεψομένα χάριν ἡδονῆς,συνεψομενα χαριν ηδονης,,,,animal,"split from workbook list: γάλα, συνεψομένα χάριν ἡδονῆς; category inherited from bundle source"
L1074,πρωτόγαλα,πρωτογαλα,,,,animal,"split from workbook list: γάλα, πρωτόγαλα; category inherited from bundle source"
L1075,πακτά,πακτα,,,,animal,
L1076,φάρμακον τὸ διὰ τοῦ παλαιοῦ τυροῦ πρὸς πώρους,φαρμακον το δια του παλαιου τυρου προς πωρους,,,,animal,"split from workbook list: τυρός, φάρμακον τὸ διὰ τοῦ παλαιοῦ τυροῦ πρὸς πώρους; category inherited from bundle source"
L1077,ἐνέργεια τοῦ νέου ἔξωθεν προσαγομένου,ενεργεια του νεου εξωθεν προσαγομενου,,,,animal,"split from workbook list: τυρός, ἐνέργεια τοῦ νέου ἔξωθεν προσαγομένου; category inherited from bundle source"
L1078,ῥύπος προβάτων ἐξ οὗ τὸ ὕσσωπον,ρυπος προβατων εξ ου το υσσωπον,,L476,subtype,animal,
L1079,σάρξ,σαρξ,,,,animal,
L1080,ἄκρα,ακρα,,,,animal,"split from workbook list: ἄκρα, τὰ ἐν τοῖς πεζοῖς ζῴοις; category inherited from bundle source"
L1081,τὰ ἐν τοῖς πεζοῖς ζῴοις,τα εν τοις πεζοις ζῳοις,,,,animal,"split from workbook list: ἄκρα, τὰ ἐν τοῖς πεζοῖς ζῴοις; category inherited from bundle source"
L1082,γλῶτται,γλωτται,,,,animal,"split from workbook list: γλῶτται, αἱ ἐν τοῖς πεζοῖς ζῴοις; category inherited from bundle source"
L1083,αἱ ἐν τοῖς πεζοῖς ζῴοις,αι εν τοις πεζοις ζῳοις,,,,animal,"split from workbook list: γλῶτται, αἱ ἐν τοῖς πεζοῖς ζῴοις; category inherited from bundle source"
L1084,ἀδήν,αδην,,,,animal,
L1085,ὄρχεις,ορχεις,,,,animal,
L1086,νεφροί,νεφροι,,,,animal,
L1087,ἐγκέφαλος,εγκεφαλος,,,,animal,
L1088,σπλάγχνα,σπλαγχνα,,,,animal,
L1089,κολία,κολια,,,,animal,split from workbook list: κολία; ἔντερα; μήτρα; category inherited from bundle source
L1090,ἔντερα,εντερα,,,,animal,split from workbook list: κολία; ἔντερα; μήτρα; category inherited from bundle source
L1091,μήτρα,μητρα,,,,animal,split from workbook list: κολία; ἔντερα; μήτρα; category inherited from bundle source
L1092,σάρξ τῶν ἀγρίων ζῴων,σαρξ των αγριων ζῳων,,L1079,subtype,animal,
L1093,τροφὴ ἀπὸ τῶν πτηνῶν,τροφη απο των πτηνων,,,,animal,
L1094,σάρξ τῶν χηνῶν καὶ στρουθοκαμήλων,σαρξ των χηνων και στρουθοκαμηλων,,L1079,subtype,animal,
L1095,σάρξ γεράνων,σαρξ γερανων,,L1079,subtype,animal,
L1096,πτηνὰ ζωὰ,πτηνα ζωα,,,,animal,"split from workbook list: πτηνὰ ζωὰ, διαφορὰ κατὰ τὰ μόρια; category inherited from bundle source"
L1097,διαφορὰ κατὰ τὰ μόρια,διαφορα κατα τα μορια,,,,animal,"split from workbook list: πτηνὰ ζωὰ, διαφορὰ κατὰ τὰ μόρια; category inherited from bundle source"
L1098,ὠά,ωα,,,,animal,
L1099,ὠὰ,ωα,,,,animal,"split from workbook list: ὠὰ, ὅσα ὡς φάρμακον ἐνεργεῖται; category inherited from bundle source"
L1100,ὅσα ὡς φάρμακον ἐνεργεῖται,οσα ως φαρμακον ενεργειται,,,,animal,"split from workbook list: ὠὰ, ὅσα ὡς φάρμακον ἐνεργεῖται; category inherited from bundle source"
L1101,ἐνύδρων,ενυδρων,,,,animal,"split from workbook list: ἐνύδρων, τροφὴ ἀπὸ τῶν ζῴων; category inherited from bundle source"
L1102,τροφὴ ἀπὸ τῶν ζῴων,τροφη απο των ζῳων,,,,animal,"split from workbook list: ἐνύδρων, τροφὴ ἀπὸ τῶν ζῴων; category inherited from bundle source"
L1103,κέφαλος,κεφαλος,,,,animal,
L1104,λάβραξ,λαβραξ,,,,animal,
L1105,ἰχθύς,ιχθυς,,,,animal,"split from workbook list: ἰχθύς, πετραῖος; category inherited from bundle source"
L1106,πετραῖος,πετραιος,,,,animal,"split from workbook list: ἰχθύς, πετραῖος; category inherited from bundle source"
L1107,κωβιός,κωβιος,,,,animal,
L1108,μαλακόσαρκα,μαλακοσαρκα,,,,animal,
L1109,σκληρόσαρκα,σκληροσαρκα,,,,animal,
L1110,μαλακόστρακα,μαλακοστρακα,,,,animal,
L1111,μαλάκια,μαλακια,,,,animal,
L1112,σελάχια,σελαχια,,,,animal,
L1113,ἐχῖνοι θαλάσσιοι,εχινοι θαλασσιοι,,,,animal,
L1114,ταριχευόμενα ζῴων πεζῶν,ταριχευομενα ζῳων πεζων,,,,animal,"split from workbook list: ταριχευόμενα ζῴων πεζῶν, πτηνῶν, ἐνύδρων; category inherited from bundle source"
L1115,πτηνῶν,πτηνων,,,,animal,"split from workbook list: ταριχευόμενα ζῴων πεζῶν, πτηνῶν, ἐνύδρων; category inherited from bundle source"
L1116,πνεύμων,πνευμων,,,,animal,
L1117,κεφαλή,κεφαλη,,,,animal,
L1118,κέρας αἰγός,κερας αιγος,,,,animal,split from workbook list: κέρας ἐλάφου; κέρας αἰγός; category inherited from bundle source
L1119,ὄνυξ αἰγός,ονυξ αιγος,,,,animal,split from workbook list: ὄνυξ αἰγός; ὄνυξ ὄνειος; category inherited from bundle source
L1120,ὄνυξ ὄνειος,ονυξ ονειος,,,,animal,split from workbook list: ὄνυξ αἰγός; ὄνυξ ὄνειος; category inherited from bundle source
L1121,λειχῆνες ἵππων,λειχηνες ιππων,,,,animal,split from workbook list: λειχήν ἵππου; λειχῆνες ἵππων; category inherited from bundle source
L1122,ἔριον,εριον,,,,animal,
L1123,τρίχες κεκαυμέναιν,τριχες κεκαυμεναιν,,,,animal,split from workbook list: θρίξ κεκαυμένη; τρίχες κεκαυμέναιν; category inherited from bundle source
L1124,ὀστέα κεκαυμένα,οστεα κεκαυμενα,,,,animal,split from workbook list: ὀστέον κεκαυμένον; ὀστέα κεκαυμένα; category inherited from bundle source
L1125,δέρματα,δερματα,,,,animal,
L1126,αἰθυίης,αιθυιης,,,,animal,"split from workbook list: αἰθυίης, κοιλία; category inherited from bundle source"
L1127,κοιλία,κοιλια,,,,animal,"split from workbook list: αἰθυίης, κοιλία; category inherited from bundle source"
L1128,ἀράχνη,αραχνη,,,,animal,
L1129,βάτραχος,βατραχος,,,,animal,
L1130,ἔντερα γῆς,εντερα γης,,L1090,subtype,animal,
L1131,ἔχιδνα,εχιδνα,,,,animal,
L1132,ἐχῖνος θαλάττιος,εχινος θαλαττιος,,L244,subtype,animal,
L1133,ἐχῖνος χερσαῖος,εχινος χερσαιος,,L244,subtype,animal,
L1134,ἱππόκαμποι θαλάττιοι,ιπποκαμποι θαλαττιοι,,,,animal,
L1135,κανθαρίς,κανθαρις,,,,animal,
L1136,καρκῖνοι ποτάμιοι,καρκινοι ποταμιοι,,,,animal,
L1137,κάραβος,καραβος,,,,animal,
L1138,κάστορος ὄρχις,καστορος ορχις,,,,animal,
L1139,κυνὸς ποταμίου ὄρχις,κυνος ποταμιου ορχις,,,,animal,
L1140,κυνὸς χερσαίου σκύλαξ,κυνος χερσαιου σκυλαξ,,,,animal,
L1141,κύκνου νεοττός,κυκνου νεοττος,,,,animal,
L1142,κηρύκων ὄστρακα κεκαυμένα,κηρυκων οστρακα κεκαυμενα,,,,animal,
L1143,κορυδαλλὸς τὸ πτηνὸν ζῷον,κορυδαλλος το πτηνον ζῳον,,,,animal,
L1144,κοχλίος χερσαῖος,κοχλιος χερσαιος,,,,animal,
L1145,μαινὶς ταριχηρά,μαινις ταριχηρα,,,,animal,
L1146,νάρκα ζῶσα,ναρκα ζωσα,,,,animal,split from workbook list: νάρκα ζῶσα; νάρκη; category inherited from bundle source
L1147,ὀνίσκος θαλάττιος,ονισκος θαλαττιος,,,,animal,
L1148,ὀστρέων ὄστρακα,οστρεων οστρακα,,,,animal,
L1149,πορφυρῶν ὄστρακα,πορφυρων οστρακα,,,,animal,
L1150,ῥίνη θαλαττία,ρινη θαλαττια,,,,animal,
L1151,σηπία,σηπια,,,,animal,
