entry_id,source,ref,chapter_title_gr,chapter_title_en,lemma_ids,part_id,greek,greek_normalized,translation,trans_status,e_vol,e_page_start,e_page_end,word_count,notes
PAUL_AEG-7.3.144,PAUL_AEG,7.3.144,Γῆ,,,,"Γῆ πᾶσα ξηραίνει, ἡ δὲ ἀμιγὴς ἑτέρας οὐσίας καὶ ἀδήκτως, εἰ δέ τις αὐτῇ πυρώδης ποιότης ἐπιμέμικται, πλυθεῖσα καὶ ταύτην ἀποτίθεται. τῆς μὲν οὖν γεωργουμένης ἡ λιπαρὰ πᾶσα χρήσιμός ἐστιν εἰς θεραπείαν ἁπάντων τῶν ξηρανθῆναι δεομένων μορίων· τῆς γοῦν Αἰγυπτίας τῷ πηλῷ χρῶνται πρός τε τὰς ὑδερώδεις καὶ σπληνικὰς διαθέσεις καὶ πρὸς τὰ χαῦνα τῶν οἰδημάτων, ὠφελοῦνταί τε ἐναργῶς. τῆς δὲ φαρμακώδους γῆς ἡ μὲν Λημνία μίλτος ἡ σφραγὶς ὀνομαζομένη, πρὸς τῷ ξηραίνειν καὶ στύφουσα μετρίως, τῶν δηλητηρίων ἐστὶ φαρμάκων ἀλεξητήριος καὶ τὰ κακοήθη τῶν ἑλκῶν ἰᾶται σὺν ὄξει ἢ οἴνῳ καὶ τὰς αἱμορραγίας ἵστησιν ἁπάσας δυσεντερίαν τε παύει καὶ τὴν νομώδη προαποκλυσθέντος τοῦ ἐντέρου πρῶτον μελικράτῳ, ἔπειτα ἅλμῃ. ἡ δὲ Σινωπικὴ μίλτος σφοδροτέρα τῆς Λημνίας ὑπάρχουσα ταῖς ἐμπλαστικαῖς ἐπιμίγνυται δυνάμεσιν πινομένη τε ἕλμινθας κτείνει. πραϋντικωτέρα δὲ πολλῷ τῆς Λημνίας ἡ Σαμία ὡς ἐχέκολλός τε καὶ γλίσχρα· χρηστέον οὖν αὐτῇ εἰς ὅσα πραῦναι δεῖ, καὶ τὰς τοῦ αἵματος δὲ ἰᾶται πτύσεις, ὁπόθεν δ' ἂν ὦσιν. ἡ Σελινουσία δὲ καὶ ἡ Χία ῥυπτικώτεραί εἰσι· δι' ὃ καί τινες τῶν γυναικῶν ὡς ῥύμμασιν αὐταῖς ἐπὶ τῶν προσώπων χρῶνται· ἕλκη τε σαρκοῦσι καὶ ἀφουλοῦσι, καὶ μᾶλλον τὰ πυρίκαυτα. ἡ δὲ Κιμωλία μικτῆς ἐστι δυνάμεως ψυχούσης τε καὶ διαφορητικῆς ἄπλυτος, ἡ δὲ πεπλυμένη ψύχει μᾶλλον καὶ τὰ πυρίκαυτα σὺν ὀξυκράτῳ θεραπεύει. ἡ δὲ ἀμπελῖτις (ἔστι δὲ ἡ χριομένη ἐπὶ τῶν ἀμπέλων διὰ τὸ τοὺς ἐν αὐταῖς φθείρειν σκώληκας) ξηραίνει τε καὶ διαφορεῖ ἰσχυρῶς οὐδὲ τὸ ἄδηκτον ἔχουσα. ἡ δὲ Κρητικὴ ἀερώδης ἐστὶν καὶ ἀδήκτως ῥυπτική. ἡ δὲ Ἐρετριὰς ἐναργῶς στύφει, καυθεῖσα δὲ καὶ πλυθεῖσα ξηραίνει ἀδήκτως· ἀμείνων δέ ἐστιν ἡ τεφρώδης. ἡ δὲ πνιγῖτις ὁμοίαν μὲν ἔχει τῇ Κιμωλίᾳ τὴν δύναμιν, μέλαινα δέ ἐστιν. ἡ δὲ Ἀρμενία, ἣν βῶλον ὀνομάζουσιν, ἄκρως ξηραίνει· ὅθεν δυσεντερικοῖς τε καὶ τοῖς κατὰ γαστέρα ῥεύμασιν αἵματός τε πτύσεσι καὶ φθόαις καὶ δυσπνοίαις δι' ὑγρότητα καὶ τοῖς ὑγροῖς ἕλκεσι καὶ τοῖς λοιμικοῖς πάθεσι γενναίως ἁρμόττει· πίνεται δὲ σὺν οἴνῳ λεπτῷ κεκραμένῳ, εἰ δὲ πυρέττοιεν, σὺν ὕδατι. καὶ ἡ Ἀλανὴ δὲ βῶλος παραπλησίας ἐστὶ τῇ Ἀρμενίᾳ δυνάμεως. ἡ δὲ ὤχρα διαφορητική τε καὶ σηπτικὴ τὴν δύναμιν· καταστέλλει γοῦν τὰ ὑπερσαρκοῦντα τῶν ἑλκῶν καὶ τὰ κοῖλα πληροῖ σὺν κηρωτῇ μιγνυμένη.","γη πασα ξηραινει, η δε αμιγης ετερας ουσιας και αδηκτως, ει δε τις αυτη πυρωδης ποιοτης επιμεμικται, πλυθεισα και ταυτην αποτιθεται. της μεν ουν γεωργουμενης η λιπαρα πασα χρησιμος εστιν εις θεραπειαν απαντων των ξηρανθηναι δεομενων μοριων· της γουν αιγυπτιας τω πηλω χρωνται προς τε τας υδερωδεις και σπληνικας διαθεσεις και προς τα χαυνα των οιδηματων, ωφελουνται τε εναργως. της δε φαρμακωδους γης η μεν λημνια μιλτος η σφραγις ονομαζομενη, προς τω ξηραινειν και στυφουσα μετριως, των δηλητηριων εστι φαρμακων αλεξητηριος και τα κακοηθη των ελκων ιαται συν οξει η οινω και τας αιμορραγιας ιστησιν απασας δυσεντεριαν τε παυει και την νομωδη προαποκλυσθεντος του εντερου πρωτον μελικρατω, επειτα αλμη. η δε σινωπικη μιλτος σφοδροτερα της λημνιας υπαρχουσα ταις εμπλαστικαις επιμιγνυται δυναμεσιν πινομενη τε ελμινθας κτεινει. πραυντικωτερα δε πολλω της λημνιας η σαμια ως εχεκολλος τε και γλισχρα· χρηστεον ουν αυτη εις οσα πραυναι δει, και τας του αιματος δε ιαται πτυσεις, οποθεν δ' αν ωσιν. η σελινουσια δε και η χια ρυπτικωτεραι εισι· δι' ο και τινες των γυναικων ως ρυμμασιν αυταις επι των προσωπων χρωνται· ελκη τε σαρκουσι και αφουλουσι, και μαλλον τα πυρικαυτα. η δε κιμωλια μικτης εστι δυναμεως ψυχουσης τε και διαφορητικης απλυτος, η δε πεπλυμενη ψυχει μαλλον και τα πυρικαυτα συν οξυκρατω θεραπευει. η δε αμπελιτις (εστι δε η χριομενη επι των αμπελων δια το τους εν αυταις φθειρειν σκωληκας) ξηραινει τε και διαφορει ισχυρως ουδε το αδηκτον εχουσα. η δε κρητικη αερωδης εστιν και αδηκτως ρυπτικη. η δε ερετριας εναργως στυφει, καυθεισα δε και πλυθεισα ξηραινει αδηκτως· αμεινων δε εστιν η τεφρωδης. η δε πνιγιτις ομοιαν μεν εχει τη κιμωλια την δυναμιν, μελαινα δε εστιν. η δε αρμενια, ην βωλον ονομαζουσιν, ακρως ξηραινει· οθεν δυσεντερικοις τε και τοις κατα γαστερα ρευμασιν αιματος τε πτυσεσι και φθοαις και δυσπνοιαις δι' υγροτητα και τοις υγροις ελκεσι και τοις λοιμικοις παθεσι γενναιως αρμοττει· πινεται δε συν οινω λεπτω κεκραμενω, ει δε πυρεττοιεν, συν υδατι. και η αλανη δε βωλος παραπλησιας εστι τη αρμενια δυναμεως. η δε ωχρα διαφορητικη τε και σηπτικη την δυναμιν· καταστελλει γουν τα υπερσαρκουντα των ελκων και τα κοιλα πληροι συν κηρωτη μιγνυμενη.",,draft,2,203,204,348,paul_row=143; lemma_gr=γῆ; edition_pages=2.203-204
PAUL_AEG-7.3.145,PAUL_AEG,7.3.145,Γῆρας ὄφεως,,,,Γῆρας ὄφεως ἱκανῶς ξηραίνει· ὄξει γοῦν ἀναζεσθὲν ὀδονταλγίας θεραπεύει· τὸ δὲ τῆς ἀσπίδος τριφθὲν μετὰ μέλιτος καὶ ὑπαλειφόμενον ὀξυδερκέστατόν ἐστιν.,γηρας οφεως ικανως ξηραινει· οξει γουν αναζεσθεν οδονταλγιας θεραπευει· το δε της ασπιδος τριφθεν μετα μελιτος και υπαλειφομενον οξυδερκεστατον εστιν.,,draft,2,204,204,20,paul_row=144; lemma_gr=γῆρας ὄφεως; edition_pages=2.204
PAUL_AEG-7.3.146,PAUL_AEG,7.3.146,Γῆς ἔντερα λεῖα,,,,Γῆς ἔντερα λεῖα νευροτρώτοις ἐπιτιθέμενα παραχρῆμα θαυμαστῶς ὀνίνησιν.,γης εντερα λεια νευροτρωτοις επιτιθεμενα παραχρημα θαυμαστως ονινησιν.,,draft,2,204,204,8,paul_row=145; lemma_gr=γῆς ἔντερα λεῖα; edition_pages=2.204
PAUL_AEG-7.3.147,PAUL_AEG,7.3.147,Γίγαρτα,,,,"Γίγαρτα ξηραίνει μὲν κατὰ τὴν δευτέραν τάξιν, ψύχει δὲ κατὰ τὴν πρώτην· ψυχρὰ γοῦν ἱκανῶς ὄντα πᾶσι τοῖς ῥοώδεσιν ἁρμόττει.","γιγαρτα ξηραινει μεν κατα την δευτεραν ταξιν, ψυχει δε κατα την πρωτην· ψυχρα γουν ικανως οντα πασι τοις ροωδεσιν αρμοττει.",,draft,2,204,204,20,paul_row=146; lemma_gr=γίγαρτα; edition_pages=2.204
PAUL_AEG-7.3.148,PAUL_AEG,7.3.148,Γιγγίδιον,,,,"Γιγγίδιον θερμασίαν μὲν οὐ πάνυ σαφῆ κέκτηται, ξηραίνει δὲ κατὰ τὴν δευτέραν ἀπόστασιν καὶ στύφει· δι' ὃ καὶ εὐστόμαχόν ἐστιν.","γιγγιδιον θερμασιαν μεν ου πανυ σαφη κεκτηται, ξηραινει δε κατα την δευτεραν αποστασιν και στυφει· δι' ο και ευστομαχον εστιν.",,draft,2,205,205,20,paul_row=147; lemma_gr=γιγγίδιον; edition_pages=2.205
PAUL_AEG-7.3.149,PAUL_AEG,7.3.149,Γλαύκιον,,,,"Γλαύκιον στύφει μετά τινος ἀηδίας, ἀλλὰ καὶ ψύχει σαφῶς· ὥστε καὶ ἐρυσιπέλατα θεραπεύει τὰ μὴ ἰσχυρά.","γλαυκιον στυφει μετα τινος αηδιας, αλλα και ψυχει σαφως· ωστε και ερυσιπελατα θεραπευει τα μη ισχυρα.",,draft,2,205,205,16,paul_row=148; lemma_gr=γλαύκιον; edition_pages=2.205
PAUL_AEG-7.3.150,PAUL_AEG,7.3.150,Γλαῦξ,,,,Γλαῦξ ἡ πόα θερμὴ καὶ ὑγρὰ τὴν κρᾶσίν ἐστιν· δι' ὃ καὶ γάλακτος γεννητική.,γλαυξ η ποα θερμη και υγρα την κρασιν εστιν· δι' ο και γαλακτος γεννητικη.,,draft,2,205,205,14,paul_row=149; lemma_gr=γλαῦξ; edition_pages=2.205
PAUL_AEG-7.3.151,PAUL_AEG,7.3.151,Γλήχων,,,,Γλήχων θερμαίνει τε καὶ λεπτύνει σφοδρῶς· ὅθεν καταπλασσόμενος φοινίσσει καὶ τὰ ἐκ θώρακος καὶ πνεύμονος ὑγρὰ παχέα καὶ γλίσχρα ἀναπτύεσθαι ποιεῖ.,γληχων θερμαινει τε και λεπτυνει σφοδρως· οθεν καταπλασσομενος φοινισσει και τα εκ θωρακος και πνευμονος υγρα παχεα και γλισχρα αναπτυεσθαι ποιει.,,draft,2,205,205,21,paul_row=150; lemma_gr=γλήχων; edition_pages=2.205
PAUL_AEG-7.3.152,PAUL_AEG,7.3.152,Γλοιὸς,,,,"Γλοιὸς ὁ ἐν τοῖς βαλανείοις θερμαίνει μετρίως, μαλάσσει, διαφορεῖ, ῥαγάσι τε καὶ κονδυλώμασιν ἁρμόττει.","γλοιος ο εν τοις βαλανειοις θερμαινει μετριως, μαλασσει, διαφορει, ραγασι τε και κονδυλωμασιν αρμοττει.",,draft,2,205,205,14,paul_row=151; lemma_gr=γλοιός; edition_pages=2.205
PAUL_AEG-7.3.153,PAUL_AEG,7.3.153,Γλυκύριζον,,,,"Γλυκύριζον χλιαρᾶς ἐστι καὶ ὑγρᾶς κράσεως ἔχον τι καὶ στύψεως· ὅθεν καὶ τραχύτητας ἐκλεαίνει, οὐ τὰς ἐν ἀρτηρίᾳ μόνον, ἀλλὰ καὶ ἐν ψωρώδει κύστει· ἔστι δὲ καὶ ἄδιψον.","γλυκυριζον χλιαρας εστι και υγρας κρασεως εχον τι και στυψεως· οθεν και τραχυτητας εκλεαινει, ου τας εν αρτηρια μονον, αλλα και εν ψωρωδει κυστει· εστι δε και αδιψον.",,draft,2,205,205,28,paul_row=152; lemma_gr=γλυκύριζον; edition_pages=2.205
PAUL_AEG-7.3.154,PAUL_AEG,7.3.154,"Γλυκυσίδη, οἱ δὲ πεντόροβον, οἱ δὲ παιονίαν",,,,"Γλυκυσίδη, οἱ δὲ πεντόροβον, οἱ δὲ παιονίαν, ἧς ἡ ῥίζα δριμεῖά τέ ἐστι καὶ ὑπόπικρος καὶ ξηραντικὴ ἔχουσά τι καὶ στυπτικόν· ὅθεν καταμήνιά τε κινεῖ καὶ νεφροὺς καὶ ἧπαρ ἐκκαθαίρει μέγεθος ἀμυγδάλου πινομένη μετ' οἴνου· εἰ δὲ αὐστηρὸς ὁ οἶνος εἴη, καὶ τὰ κατὰ γαστέρα ῥεύματα ἵστησιν. περιαπτομένη δὲ παιδίων ἐπιληψίας ἰᾶται.","γλυκυσιδη, οι δε πεντοροβον, οι δε παιονιαν, ης η ριζα δριμεια τε εστι και υποπικρος και ξηραντικη εχουσα τι και στυπτικον· οθεν καταμηνια τε κινει και νεφρους και ηπαρ εκκαθαιρει μεγεθος αμυγδαλου πινομενη μετ' οινου· ει δε αυστηρος ο οινος ειη, και τα κατα γαστερα ρευματα ιστησιν. περιαπτομενη δε παιδιων επιληψιας ιαται.",,draft,2,205,205,52,paul_row=153; lemma_gr=γλυκυσίδη:πεντόροβον:παιονία; edition_pages=2.205; derived_from=alias_review
PAUL_AEG-7.3.155,PAUL_AEG,7.3.155,Γναφάλιον,,,,Γναφάλιον ὠνόμασται μὲν ἀπὸ τοῦ τοῖς φύλλοις αὐτοῦ ἁπαλοῖς οὖσιν ἀντὶ γναφάλου χρήσασθαι· εἰσὶ δὲ λευκὰ καὶ μετρίως στύφοντα· δι' ὃ πρὸς δυσεντερίας μετ' οἴνου αὐστηροῦ πίνονται.,γναφαλιον ωνομασται μεν απο του τοις φυλλοις αυτου απαλοις ουσιν αντι γναφαλου χρησασθαι· εισι δε λευκα και μετριως στυφοντα· δι' ο προς δυσεντεριας μετ' οινου αυστηρου πινονται.,,draft,2,205,205,27,paul_row=154; lemma_gr=γναφάλιον; edition_pages=2.205
PAUL_AEG-7.3.156,PAUL_AEG,7.3.156,Γογγυλίδος,,,,Γογγυλίδος ἥ τε ῥίζα καὶ τὸ σπέρμα φυσώδη τέ εἰσι καὶ σπέρματος γεννητικὰ καὶ ἀφροδισιαστικά.,γογγυλιδος η τε ριζα και το σπερμα φυσωδη τε εισι και σπερματος γεννητικα και αφροδισιαστικα.,,draft,2,205,205,15,paul_row=155; lemma_gr=γογγυλίδος; edition_pages=2.205
PAUL_AEG-7.3.157,PAUL_AEG,7.3.157,"Γόργιλον, οἱ δὲ σέσελι",,,,"Γόργιλον, οἱ δὲ σέσελι, θερμὸν καὶ διουρητικόν ἐστι καὶ ἐμμήνων ἀγωγόν, ἡ δὲ ῥίζα αὐτοῦ μετὰ μέλιτος ἐκλειχομένη τὰ ἐκ θώρακος ἀνάγει.","γοργιλον, οι δε σεσελι, θερμον και διουρητικον εστι και εμμηνων αγωγον, η δε ριζα αυτου μετα μελιτος εκλειχομενη τα εκ θωρακος αναγει.",,draft,2,205,205,22,paul_row=156; lemma_gr=γόργιλον:σέσελι; edition_pages=2.205; derived_from=alias_review
